image_base,x,y,rgb_tile,label_tile,dtm_tile,positive_fraction,positive_count
54383,1536,3072,54383_x01536_y03072.png,54383_x01536_y03072.png,54383_x01536_y03072.tif,0.0,0
54383,2048,3072,54383_x02048_y03072.png,54383_x02048_y03072.png,54383_x02048_y03072.tif,0.0,0
54383,2560,3072,54383_x02560_y03072.png,54383_x02560_y03072.png,54383_x02560_y03072.tif,0.0,0
54383,3072,3072,54383_x03072_y03072.png,54383_x03072_y03072.png,54383_x03072_y03072.tif,0.0,0
54383,3584,3072,54383_x03584_y03072.png,54383_x03584_y03072.png,54383_x03584_y03072.tif,0.0,0
54383,4096,3072,54383_x04096_y03072.png,54383_x04096_y03072.png,54383_x04096_y03072.tif,0.0,0
54383,0,3584,54383_x00000_y03584.png,54383_x00000_y03584.png,54383_x00000_y03584.tif,0.0,0
54383,512,3584,54383_x00512_y03584.png,54383_x00512_y03584.png,54383_x00512_y03584.tif,0.0,0
54383,1024,3584,54383_x01024_y03584.png,54383_x01024_y03584.png,54383_x01024_y03584.tif,0.0,0
54383,1536,3584,54383_x01536_y03584.png,54383_x01536_y03584.png,54383_x01536_y03584.tif,0.0,0
54383,2048,3584,54383_x02048_y03584.png,54383_x02048_y03584.png,54383_x02048_y03584.tif,0.0,0
54383,2560,3584,54383_x02560_y03584.png,54383_x02560_y03584.png,54383_x02560_y03584.tif,0.0,0
54383,3072,3584,54383_x03072_y03584.png,54383_x03072_y03584.png,54383_x03072_y03584.tif,0.0,0
54383,3584,3584,54383_x03584_y03584.png,54383_x03584_y03584.png,54383_x03584_y03584.tif,0.0,0
54383,4096,3584,54383_x04096_y03584.png,54383_x04096_y03584.png,54383_x04096_y03584.tif,0.0,0
54383,0,4096,54383_x00000_y04096.png,54383_x00000_y04096.png,54383_x00000_y04096.tif,0.0,0
54383,512,4096,54383_x00512_y04096.png,54383_x00512_y04096.png,54383_x00512_y04096.tif,0.0,0
54383,1024,4096,54383_x01024_y04096.png,54383_x01024_y04096.png,54383_x01024_y04096.tif,0.0,0
54383,1536,4096,54383_x01536_y04096.png,54383_x01536_y04096.png,54383_x01536_y04096.tif,0.0,0
54383,2048,4096,54383_x02048_y04096.png,54383_x02048_y04096.png,54383_x02048_y04096.tif,0.0,0
54383,2560,4096,54383_x02560_y04096.png,54383_x02560_y04096.png,54383_x02560_y04096.tif,0.0,0
54383,3072,4096,54383_x03072_y04096.png,54383_x03072_y04096.png,54383_x03072_y04096.tif,0.0,0
54383,3584,4096,54383_x03584_y04096.png,54383_x03584_y04096.png,54383_x03584_y04096.tif,0.0,0
54383,4096,4096,54383_x04096_y04096.png,54383_x04096_y04096.png,54383_x04096_y04096.tif,0.0,0
54234,0,0,54234_x00000_y00000.png,54234_x00000_y00000.png,54234_x00000_y00000.tif,0.0,0
54234,512,0,54234_x00512_y00000.png,54234_x00512_y00000.png,54234_x00512_y00000.tif,0.0,0
54234,1024,0,54234_x01024_y00000.png,54234_x01024_y00000.png,54234_x01024_y00000.tif,0.0,0
54234,1536,0,54234_x01536_y00000.png,54234_x01536_y00000.png,54234_x01536_y00000.tif,0.0,0
54234,2048,0,54234_x02048_y00000.png,54234_x02048_y00000.png,54234_x02048_y00000.tif,0.0,0
54234,2560,0,54234_x02560_y00000.png,54234_x02560_y00000.png,54234_x02560_y00000.tif,0.0,0
54234,3072,0,54234_x03072_y00000.png,54234_x03072_y00000.png,54234_x03072_y00000.tif,0.0,0
54234,3584,0,54234_x03584_y00000.png,54234_x03584_y00000.png,54234_x03584_y00000.tif,0.0,0
54234,4096,0,54234_x04096_y00000.png,54234_x04096_y00000.png,54234_x04096_y00000.tif,0.0,0
54234,0,512,54234_x00000_y00512.png,54234_x00000_y00512.png,54234_x00000_y00512.tif,0.0,0
54234,512,512,54234_x00512_y00512.png,54234_x00512_y00512.png,54234_x00512_y00512.tif,0.0,0
54234,1024,512,54234_x01024_y00512.png,54234_x01024_y00512.png,54234_x01024_y00512.tif,0.0,0
54234,1536,512,54234_x01536_y00512.png,54234_x01536_y00512.png,54234_x01536_y00512.tif,0.0,0
54234,2048,512,54234_x02048_y00512.png,54234_x02048_y00512.png,54234_x02048_y00512.tif,0.0,0
54234,2560,512,54234_x02560_y00512.png,54234_x02560_y00512.png,54234_x02560_y00512.tif,0.0,0
54234,3072,512,54234_x03072_y00512.png,54234_x03072_y00512.png,54234_x03072_y00512.tif,0.0,0
54234,3584,512,54234_x03584_y00512.png,54234_x03584_y00512.png,54234_x03584_y00512.tif,0.0,0
54234,4096,512,54234_x04096_y00512.png,54234_x04096_y00512.png,54234_x04096_y00512.tif,0.0,0
54234,0,1024,54234_x00000_y01024.png,54234_x00000_y01024.png,54234_x00000_y01024.tif,0.0,0
54234,512,1024,54234_x00512_y01024.png,54234_x00512_y01024.png,54234_x00512_y01024.tif,0.0,0
54234,1024,1024,54234_x01024_y01024.png,54234_x01024_y01024.png,54234_x01024_y01024.tif,0.0,0
54234,1536,1024,54234_x01536_y01024.png,54234_x01536_y01024.png,54234_x01536_y01024.tif,0.0,0
54234,2048,1024,54234_x02048_y01024.png,54234_x02048_y01024.png,54234_x02048_y01024.tif,0.0,0
54234,2560,1024,54234_x02560_y01024.png,54234_x02560_y01024.png,54234_x02560_y01024.tif,0.0,0
54234,3072,1024,54234_x03072_y01024.png,54234_x03072_y01024.png,54234_x03072_y01024.tif,0.0,0
54234,3584,1024,54234_x03584_y01024.png,54234_x03584_y01024.png,54234_x03584_y01024.tif,0.0,0
54234,4096,1024,54234_x04096_y01024.png,54234_x04096_y01024.png,54234_x04096_y01024.tif,0.0,0
54234,0,1536,54234_x00000_y01536.png,54234_x00000_y01536.png,54234_x00000_y01536.tif,0.0,0
54234,512,1536,54234_x00512_y01536.png,54234_x00512_y01536.png,54234_x00512_y01536.tif,0.0,0
54234,1024,1536,54234_x01024_y01536.png,54234_x01024_y01536.png,54234_x01024_y01536.tif,0.0,0
54234,1536,1536,54234_x01536_y01536.png,54234_x01536_y01536.png,54234_x01536_y01536.tif,0.0,0
54234,2048,1536,54234_x02048_y01536.png,54234_x02048_y01536.png,54234_x02048_y01536.tif,0.0,0
54234,2560,1536,54234_x02560_y01536.png,54234_x02560_y01536.png,54234_x02560_y01536.tif,0.0,0
54234,3072,1536,54234_x03072_y01536.png,54234_x03072_y01536.png,54234_x03072_y01536.tif,0.0,0
54234,3584,1536,54234_x03584_y01536.png,54234_x03584_y01536.png,54234_x03584_y01536.tif,0.04279327392578125,11218
54234,4096,1536,54234_x04096_y01536.png,54234_x04096_y01536.png,54234_x04096_y01536.tif,0.0,0
54234,0,2048,54234_x00000_y02048.png,54234_x00000_y02048.png,54234_x00000_y02048.tif,0.0,0
54234,512,2048,54234_x00512_y02048.png,54234_x00512_y02048.png,54234_x00512_y02048.tif,0.0,0
54234,1024,2048,54234_x01024_y02048.png,54234_x01024_y02048.png,54234_x01024_y02048.tif,0.0,0
54234,1536,2048,54234_x01536_y02048.png,54234_x01536_y02048.png,54234_x01536_y02048.tif,0.0,0
54234,2048,2048,54234_x02048_y02048.png,54234_x02048_y02048.png,54234_x02048_y02048.tif,0.0,0
54234,2560,2048,54234_x02560_y02048.png,54234_x02560_y02048.png,54234_x02560_y02048.tif,0.0,0
54234,3072,2048,54234_x03072_y02048.png,54234_x03072_y02048.png,54234_x03072_y02048.tif,0.0,0
54234,3584,2048,54234_x03584_y02048.png,54234_x03584_y02048.png,54234_x03584_y02048.tif,0.0,0
54234,4096,2048,54234_x04096_y02048.png,54234_x04096_y02048.png,54234_x04096_y02048.tif,0.0,0
54234,0,2560,54234_x00000_y02560.png,54234_x00000_y02560.png,54234_x00000_y02560.tif,0.0,0
54234,512,2560,54234_x00512_y02560.png,54234_x00512_y02560.png,54234_x00512_y02560.tif,0.0,0
54234,1024,2560,54234_x01024_y02560.png,54234_x01024_y02560.png,54234_x01024_y02560.tif,0.0,0
54234,1536,2560,54234_x01536_y02560.png,54234_x01536_y02560.png,54234_x01536_y02560.tif,0.0,0
54234,2048,2560,54234_x02048_y02560.png,54234_x02048_y02560.png,54234_x02048_y02560.tif,0.0,0
54234,2560,2560,54234_x02560_y02560.png,54234_x02560_y02560.png,54234_x02560_y02560.tif,0.0,0
54234,3072,2560,54234_x03072_y02560.png,54234_x03072_y02560.png,54234_x03072_y02560.tif,0.0,0
54234,3584,2560,54234_x03584_y02560.png,54234_x03584_y02560.png,54234_x03584_y02560.tif,0.0,0
54234,4096,2560,54234_x04096_y02560.png,54234_x04096_y02560.png,54234_x04096_y02560.tif,0.0,0
54234,0,3072,54234_x00000_y03072.png,54234_x00000_y03072.png,54234_x00000_y03072.tif,0.0,0
54234,512,3072,54234_x00512_y03072.png,54234_x00512_y03072.png,54234_x00512_y03072.tif,0.0,0
54234,1024,3072,54234_x01024_y03072.png,54234_x01024_y03072.png,54234_x01024_y03072.tif,0.0,0
54234,1536,3072,54234_x01536_y03072.png,54234_x01536_y03072.png,54234_x01536_y03072.tif,0.0,0
54234,2048,3072,54234_x02048_y03072.png,54234_x02048_y03072.png,54234_x02048_y03072.tif,0.0,0
54234,2560,3072,54234_x02560_y03072.png,54234_x02560_y03072.png,54234_x02560_y03072.tif,0.0,0
54234,3072,3072,54234_x03072_y03072.png,54234_x03072_y03072.png,54234_x03072_y03072.tif,0.0,0
54234,3584,3072,54234_x03584_y03072.png,54234_x03584_y03072.png,54234_x03584_y03072.tif,0.0,0
54234,4096,3072,54234_x04096_y03072.png,54234_x04096_y03072.png,54234_x04096_y03072.tif,0.0,0
54234,0,3584,54234_x00000_y03584.png,54234_x00000_y03584.png,54234_x00000_y03584.tif,0.0,0
54234,512,3584,54234_x00512_y03584.png,54234_x00512_y03584.png,54234_x00512_y03584.tif,0.0,0
54234,1024,3584,54234_x01024_y03584.png,54234_x01024_y03584.png,54234_x01024_y03584.tif,0.0,0
54234,1536,3584,54234_x01536_y03584.png,54234_x01536_y03584.png,54234_x01536_y03584.tif,0.0,0
54234,2048,3584,54234_x02048_y03584.png,54234_x02048_y03584.png,54234_x02048_y03584.tif,0.0,0
54234,2560,3584,54234_x02560_y03584.png,54234_x02560_y03584.png,54234_x02560_y03584.tif,0.0,0
54234,3072,3584,54234_x03072_y03584.png,54234_x03072_y03584.png,54234_x03072_y03584.tif,0.0,0
54234,3584,3584,54234_x03584_y03584.png,54234_x03584_y03584.png,54234_x03584_y03584.tif,0.0,0
54234,4096,3584,54234_x04096_y03584.png,54234_x04096_y03584.png,54234_x04096_y03584.tif,0.0,0
54234,0,4096,54234_x00000_y04096.png,54234_x00000_y04096.png,54234_x00000_y04096.tif,0.0,0
54234,512,4096,54234_x00512_y04096.png,54234_x00512_y04096.png,54234_x00512_y04096.tif,0.0,0
54234,1024,4096,54234_x01024_y04096.png,54234_x01024_y04096.png,54234_x01024_y04096.tif,0.0,0
54234,1536,4096,54234_x01536_y04096.png,54234_x01536_y04096.png,54234_x01536_y04096.tif,0.0,0
54234,2048,4096,54234_x02048_y04096.png,54234_x02048_y04096.png,54234_x02048_y04096.tif,0.0,0
54234,2560,4096,54234_x02560_y04096.png,54234_x02560_y04096.png,54234_x02560_y04096.tif,0.0,0
54234,3072,4096,54234_x03072_y04096.png,54234_x03072_y04096.png,54234_x03072_y04096.tif,0.0,0
54234,3584,4096,54234_x03584_y04096.png,54234_x03584_y04096.png,54234_x03584_y04096.tif,0.0,0
54234,4096,4096,54234_x04096_y04096.png,54234_x04096_y04096.png,54234_x04096_y04096.tif,0.0,0
52613,0,0,52613_x00000_y00000.png,52613_x00000_y00000.png,52613_x00000_y00000.tif,0.0,0
52613,512,0,52613_x00512_y00000.png,52613_x00512_y00000.png,52613_x00512_y00000.tif,0.0,0
52613,1024,0,52613_x01024_y00000.png,52613_x01024_y00000.png,52613_x01024_y00000.tif,0.0,0
52613,1536,0,52613_x01536_y00000.png,52613_x01536_y00000.png,52613_x01536_y00000.tif,0.0,0
52613,2048,0,52613_x02048_y00000.png,52613_x02048_y00000.png,52613_x02048_y00000.tif,0.0,0
52613,2560,0,52613_x02560_y00000.png,52613_x02560_y00000.png,52613_x02560_y00000.tif,0.0,0
52613,3072,0,52613_x03072_y00000.png,52613_x03072_y00000.png,52613_x03072_y00000.tif,0.0,0
52613,3584,0,52613_x03584_y00000.png,52613_x03584_y00000.png,52613_x03584_y00000.tif,0.0,0
52613,4096,0,52613_x04096_y00000.png,52613_x04096_y00000.png,52613_x04096_y00000.tif,0.0,0
52613,0,512,52613_x00000_y00512.png,52613_x00000_y00512.png,52613_x00000_y00512.tif,0.0,0
52613,512,512,52613_x00512_y00512.png,52613_x00512_y00512.png,52613_x00512_y00512.tif,0.0,0
52613,1024,512,52613_x01024_y00512.png,52613_x01024_y00512.png,52613_x01024_y00512.tif,0.0,0
52613,1536,512,52613_x01536_y00512.png,52613_x01536_y00512.png,52613_x01536_y00512.tif,0.0,0
52613,2048,512,52613_x02048_y00512.png,52613_x02048_y00512.png,52613_x02048_y00512.tif,0.0,0
52613,2560,512,52613_x02560_y00512.png,52613_x02560_y00512.png,52613_x02560_y00512.tif,0.0,0
52613,3072,512,52613_x03072_y00512.png,52613_x03072_y00512.png,52613_x03072_y00512.tif,0.0,0
52613,3584,512,52613_x03584_y00512.png,52613_x03584_y00512.png,52613_x03584_y00512.tif,0.0,0
52613,4096,512,52613_x04096_y00512.png,52613_x04096_y00512.png,52613_x04096_y00512.tif,0.0,0
52613,0,1024,52613_x00000_y01024.png,52613_x00000_y01024.png,52613_x00000_y01024.tif,0.0,0
52613,512,1024,52613_x00512_y01024.png,52613_x00512_y01024.png,52613_x00512_y01024.tif,0.0,0
52613,1024,1024,52613_x01024_y01024.png,52613_x01024_y01024.png,52613_x01024_y01024.tif,0.0,0
52613,1536,1024,52613_x01536_y01024.png,52613_x01536_y01024.png,52613_x01536_y01024.tif,0.0,0
52613,2048,1024,52613_x02048_y01024.png,52613_x02048_y01024.png,52613_x02048_y01024.tif,0.0,0
52613,2560,1024,52613_x02560_y01024.png,52613_x02560_y01024.png,52613_x02560_y01024.tif,0.04613494873046875,12094
52613,3072,1024,52613_x03072_y01024.png,52613_x03072_y01024.png,52613_x03072_y01024.tif,0.017520904541015625,4593
52613,3584,1024,52613_x03584_y01024.png,52613_x03584_y01024.png,52613_x03584_y01024.tif,0.0,0
52613,4096,1024,52613_x04096_y01024.png,52613_x04096_y01024.png,52613_x04096_y01024.tif,0.0,0
52613,0,1536,52613_x00000_y01536.png,52613_x00000_y01536.png,52613_x00000_y01536.tif,0.0,0
52613,512,1536,52613_x00512_y01536.png,52613_x00512_y01536.png,52613_x00512_y01536.tif,0.0,0
52613,1024,1536,52613_x01024_y01536.png,52613_x01024_y01536.png,52613_x01024_y01536.tif,0.0,0
52613,1536,1536,52613_x01536_y01536.png,52613_x01536_y01536.png,52613_x01536_y01536.tif,0.0,0
52613,2048,1536,52613_x02048_y01536.png,52613_x02048_y01536.png,52613_x02048_y01536.tif,0.0,0
52613,2560,1536,52613_x02560_y01536.png,52613_x02560_y01536.png,52613_x02560_y01536.tif,0.0,0
52613,3072,1536,52613_x03072_y01536.png,52613_x03072_y01536.png,52613_x03072_y01536.tif,0.0,0
52613,3584,1536,52613_x03584_y01536.png,52613_x03584_y01536.png,52613_x03584_y01536.tif,0.0,0
52613,4096,1536,52613_x04096_y01536.png,52613_x04096_y01536.png,52613_x04096_y01536.tif,0.0,0
52613,0,2048,52613_x00000_y02048.png,52613_x00000_y02048.png,52613_x00000_y02048.tif,0.0,0
52613,512,2048,52613_x00512_y02048.png,52613_x00512_y02048.png,52613_x00512_y02048.tif,0.0,0
52613,1024,2048,52613_x01024_y02048.png,52613_x01024_y02048.png,52613_x01024_y02048.tif,0.0,0
52613,1536,2048,52613_x01536_y02048.png,52613_x01536_y02048.png,52613_x01536_y02048.tif,0.0,0
52613,2048,2048,52613_x02048_y02048.png,52613_x02048_y02048.png,52613_x02048_y02048.tif,0.0,0
52613,2560,2048,52613_x02560_y02048.png,52613_x02560_y02048.png,52613_x02560_y02048.tif,0.0,0
52613,3072,2048,52613_x03072_y02048.png,52613_x03072_y02048.png,52613_x03072_y02048.tif,0.0,0
52613,3584,2048,52613_x03584_y02048.png,52613_x03584_y02048.png,52613_x03584_y02048.tif,0.0,0
52613,4096,2048,52613_x04096_y02048.png,52613_x04096_y02048.png,52613_x04096_y02048.tif,0.0,0
52613,0,2560,52613_x00000_y02560.png,52613_x00000_y02560.png,52613_x00000_y02560.tif,0.0,0
52613,512,2560,52613_x00512_y02560.png,52613_x00512_y02560.png,52613_x00512_y02560.tif,0.0,0
52613,1024,2560,52613_x01024_y02560.png,52613_x01024_y02560.png,52613_x01024_y02560.tif,0.0,0
52613,1536,2560,52613_x01536_y02560.png,52613_x01536_y02560.png,52613_x01536_y02560.tif,0.0,0
52613,2048,2560,52613_x02048_y02560.png,52613_x02048_y02560.png,52613_x02048_y02560.tif,0.0,0
52613,2560,2560,52613_x02560_y02560.png,52613_x02560_y02560.png,52613_x02560_y02560.tif,0.0,0
52613,3072,2560,52613_x03072_y02560.png,52613_x03072_y02560.png,52613_x03072_y02560.tif,0.0,0
52613,3584,2560,52613_x03584_y02560.png,52613_x03584_y02560.png,52613_x03584_y02560.tif,0.0,0
52613,4096,2560,52613_x04096_y02560.png,52613_x04096_y02560.png,52613_x04096_y02560.tif,0.0,0
52613,0,3072,52613_x00000_y03072.png,52613_x00000_y03072.png,52613_x00000_y03072.tif,0.0,0
52613,512,3072,52613_x00512_y03072.png,52613_x00512_y03072.png,52613_x00512_y03072.tif,0.0,0
52613,1024,3072,52613_x01024_y03072.png,52613_x01024_y03072.png,52613_x01024_y03072.tif,0.0,0
52613,1536,3072,52613_x01536_y03072.png,52613_x01536_y03072.png,52613_x01536_y03072.tif,0.0,0
52613,2048,3072,52613_x02048_y03072.png,52613_x02048_y03072.png,52613_x02048_y03072.tif,0.0,0
52613,2560,3072,52613_x02560_y03072.png,52613_x02560_y03072.png,52613_x02560_y03072.tif,0.0,0
52613,3072,3072,52613_x03072_y03072.png,52613_x03072_y03072.png,52613_x03072_y03072.tif,0.0,0
52613,3584,3072,52613_x03584_y03072.png,52613_x03584_y03072.png,52613_x03584_y03072.tif,0.0,0
52613,4096,3072,52613_x04096_y03072.png,52613_x04096_y03072.png,52613_x04096_y03072.tif,0.0,0
52613,0,3584,52613_x00000_y03584.png,52613_x00000_y03584.png,52613_x00000_y03584.tif,0.0,0
52613,512,3584,52613_x00512_y03584.png,52613_x00512_y03584.png,52613_x00512_y03584.tif,0.0,0
52613,1024,3584,52613_x01024_y03584.png,52613_x01024_y03584.png,52613_x01024_y03584.tif,0.0,0
52613,1536,3584,52613_x01536_y03584.png,52613_x01536_y03584.png,52613_x01536_y03584.tif,0.0,0
52613,2048,3584,52613_x02048_y03584.png,52613_x02048_y03584.png,52613_x02048_y03584.tif,0.0,0
52613,2560,3584,52613_x02560_y03584.png,52613_x02560_y03584.png,52613_x02560_y03584.tif,0.0,0
52613,3072,3584,52613_x03072_y03584.png,52613_x03072_y03584.png,52613_x03072_y03584.tif,0.0,0
52613,3584,3584,52613_x03584_y03584.png,52613_x03584_y03584.png,52613_x03584_y03584.tif,0.0,0
52613,4096,3584,52613_x04096_y03584.png,52613_x04096_y03584.png,52613_x04096_y03584.tif,0.0,0
52613,0,4096,52613_x00000_y04096.png,52613_x00000_y04096.png,52613_x00000_y04096.tif,0.0,0
52613,512,4096,52613_x00512_y04096.png,52613_x00512_y04096.png,52613_x00512_y04096.tif,0.0,0
52613,1024,4096,52613_x01024_y04096.png,52613_x01024_y04096.png,52613_x01024_y04096.tif,0.0,0
52613,1536,4096,52613_x01536_y04096.png,52613_x01536_y04096.png,52613_x01536_y04096.tif,0.0,0
52613,2048,4096,52613_x02048_y04096.png,52613_x02048_y04096.png,52613_x02048_y04096.tif,0.0,0
52613,2560,4096,52613_x02560_y04096.png,52613_x02560_y04096.png,52613_x02560_y04096.tif,0.0,0
52613,3072,4096,52613_x03072_y04096.png,52613_x03072_y04096.png,52613_x03072_y04096.tif,0.0,0
52613,3584,4096,52613_x03584_y04096.png,52613_x03584_y04096.png,52613_x03584_y04096.tif,0.0,0
52613,4096,4096,52613_x04096_y04096.png,52613_x04096_y04096.png,52613_x04096_y04096.tif,0.0,0
54332,0,0,54332_x00000_y00000.png,54332_x00000_y00000.png,54332_x00000_y00000.tif,0.0210113525390625,5508
54332,512,0,54332_x00512_y00000.png,54332_x00512_y00000.png,54332_x00512_y00000.tif,0.0,0
54332,1024,0,54332_x01024_y00000.png,54332_x01024_y00000.png,54332_x01024_y00000.tif,0.0,0
54332,1536,0,54332_x01536_y00000.png,54332_x01536_y00000.png,54332_x01536_y00000.tif,0.0,0
54332,2048,0,54332_x02048_y00000.png,54332_x02048_y00000.png,54332_x02048_y00000.tif,0.0,0
54332,2560,0,54332_x02560_y00000.png,54332_x02560_y00000.png,54332_x02560_y00000.tif,0.0,0
54332,3072,0,54332_x03072_y00000.png,54332_x03072_y00000.png,54332_x03072_y00000.tif,0.0,0
54332,3584,0,54332_x03584_y00000.png,54332_x03584_y00000.png,54332_x03584_y00000.tif,0.0,0
54332,4096,0,54332_x04096_y00000.png,54332_x04096_y00000.png,54332_x04096_y00000.tif,0.0,0
54332,0,512,54332_x00000_y00512.png,54332_x00000_y00512.png,54332_x00000_y00512.tif,0.1654815673828125,43380
54332,512,512,54332_x00512_y00512.png,54332_x00512_y00512.png,54332_x00512_y00512.tif,0.0,0
54332,1024,512,54332_x01024_y00512.png,54332_x01024_y00512.png,54332_x01024_y00512.tif,0.0,0
54332,1536,512,54332_x01536_y00512.png,54332_x01536_y00512.png,54332_x01536_y00512.tif,0.0,0
54332,2048,512,54332_x02048_y00512.png,54332_x02048_y00512.png,54332_x02048_y00512.tif,0.0,0
54332,2560,512,54332_x02560_y00512.png,54332_x02560_y00512.png,54332_x02560_y00512.tif,0.0,0
54332,3072,512,54332_x03072_y00512.png,54332_x03072_y00512.png,54332_x03072_y00512.tif,0.0,0
54332,3584,512,54332_x03584_y00512.png,54332_x03584_y00512.png,54332_x03584_y00512.tif,0.0,0
54332,4096,512,54332_x04096_y00512.png,54332_x04096_y00512.png,54332_x04096_y00512.tif,0.0,0
54332,0,1024,54332_x00000_y01024.png,54332_x00000_y01024.png,54332_x00000_y01024.tif,0.0,0
54332,512,1024,54332_x00512_y01024.png,54332_x00512_y01024.png,54332_x00512_y01024.tif,0.0,0
54332,1024,1024,54332_x01024_y01024.png,54332_x01024_y01024.png,54332_x01024_y01024.tif,0.0,0
54332,1536,1024,54332_x01536_y01024.png,54332_x01536_y01024.png,54332_x01536_y01024.tif,0.0,0
54332,2048,1024,54332_x02048_y01024.png,54332_x02048_y01024.png,54332_x02048_y01024.tif,0.0,0
54332,2560,1024,54332_x02560_y01024.png,54332_x02560_y01024.png,54332_x02560_y01024.tif,0.0,0
54332,3072,1024,54332_x03072_y01024.png,54332_x03072_y01024.png,54332_x03072_y01024.tif,0.0,0
54332,3584,1024,54332_x03584_y01024.png,54332_x03584_y01024.png,54332_x03584_y01024.tif,0.0,0
54332,4096,1024,54332_x04096_y01024.png,54332_x04096_y01024.png,54332_x04096_y01024.tif,0.0,0
54332,0,1536,54332_x00000_y01536.png,54332_x00000_y01536.png,54332_x00000_y01536.tif,0.0,0
54332,512,1536,54332_x00512_y01536.png,54332_x00512_y01536.png,54332_x00512_y01536.tif,0.0,0
54332,1024,1536,54332_x01024_y01536.png,54332_x01024_y01536.png,54332_x01024_y01536.tif,0.0,0
54332,1536,1536,54332_x01536_y01536.png,54332_x01536_y01536.png,54332_x01536_y01536.tif,0.0,0
54332,2048,1536,54332_x02048_y01536.png,54332_x02048_y01536.png,54332_x02048_y01536.tif,0.0,0
54332,2560,1536,54332_x02560_y01536.png,54332_x02560_y01536.png,54332_x02560_y01536.tif,0.0,0
54332,3072,1536,54332_x03072_y01536.png,54332_x03072_y01536.png,54332_x03072_y01536.tif,0.0,0
54332,3584,1536,54332_x03584_y01536.png,54332_x03584_y01536.png,54332_x03584_y01536.tif,0.0,0
54332,4096,1536,54332_x04096_y01536.png,54332_x04096_y01536.png,54332_x04096_y01536.tif,0.0,0
54332,0,2048,54332_x00000_y02048.png,54332_x00000_y02048.png,54332_x00000_y02048.tif,0.0,0
54332,512,2048,54332_x00512_y02048.png,54332_x00512_y02048.png,54332_x00512_y02048.tif,0.0,0
54332,1024,2048,54332_x01024_y02048.png,54332_x01024_y02048.png,54332_x01024_y02048.tif,0.0,0
54332,1536,2048,54332_x01536_y02048.png,54332_x01536_y02048.png,54332_x01536_y02048.tif,0.0,0
54332,2048,2048,54332_x02048_y02048.png,54332_x02048_y02048.png,54332_x02048_y02048.tif,0.0,0
54332,2560,2048,54332_x02560_y02048.png,54332_x02560_y02048.png,54332_x02560_y02048.tif,0.0,0
54332,3072,2048,54332_x03072_y02048.png,54332_x03072_y02048.png,54332_x03072_y02048.tif,0.0,0
54332,3584,2048,54332_x03584_y02048.png,54332_x03584_y02048.png,54332_x03584_y02048.tif,0.0,0
54332,4096,2048,54332_x04096_y02048.png,54332_x04096_y02048.png,54332_x04096_y02048.tif,0.0,0
54332,0,2560,54332_x00000_y02560.png,54332_x00000_y02560.png,54332_x00000_y02560.tif,0.0,0
54332,512,2560,54332_x00512_y02560.png,54332_x00512_y02560.png,54332_x00512_y02560.tif,0.0,0
54332,1024,2560,54332_x01024_y02560.png,54332_x01024_y02560.png,54332_x01024_y02560.tif,0.0,0
54332,1536,2560,54332_x01536_y02560.png,54332_x01536_y02560.png,54332_x01536_y02560.tif,0.0,0
54332,2048,2560,54332_x02048_y02560.png,54332_x02048_y02560.png,54332_x02048_y02560.tif,0.0,0
54332,2560,2560,54332_x02560_y02560.png,54332_x02560_y02560.png,54332_x02560_y02560.tif,0.0,0
54332,3072,2560,54332_x03072_y02560.png,54332_x03072_y02560.png,54332_x03072_y02560.tif,0.0,0
54332,3584,2560,54332_x03584_y02560.png,54332_x03584_y02560.png,54332_x03584_y02560.tif,0.0,0
54332,4096,2560,54332_x04096_y02560.png,54332_x04096_y02560.png,54332_x04096_y02560.tif,0.0,0
54332,0,3072,54332_x00000_y03072.png,54332_x00000_y03072.png,54332_x00000_y03072.tif,0.0,0
54332,512,3072,54332_x00512_y03072.png,54332_x00512_y03072.png,54332_x00512_y03072.tif,0.0,0
54332,1024,3072,54332_x01024_y03072.png,54332_x01024_y03072.png,54332_x01024_y03072.tif,0.0,0
54332,1536,3072,54332_x01536_y03072.png,54332_x01536_y03072.png,54332_x01536_y03072.tif,0.0,0
54332,2048,3072,54332_x02048_y03072.png,54332_x02048_y03072.png,54332_x02048_y03072.tif,0.0,0
54332,2560,3072,54332_x02560_y03072.png,54332_x02560_y03072.png,54332_x02560_y03072.tif,0.0,0
54332,3072,3072,54332_x03072_y03072.png,54332_x03072_y03072.png,54332_x03072_y03072.tif,0.0,0
54332,3584,3072,54332_x03584_y03072.png,54332_x03584_y03072.png,54332_x03584_y03072.tif,0.0,0
54332,4096,3072,54332_x04096_y03072.png,54332_x04096_y03072.png,54332_x04096_y03072.tif,0.0,0
54332,0,3584,54332_x00000_y03584.png,54332_x00000_y03584.png,54332_x00000_y03584.tif,0.0,0
54332,512,3584,54332_x00512_y03584.png,54332_x00512_y03584.png,54332_x00512_y03584.tif,0.0,0
54332,1024,3584,54332_x01024_y03584.png,54332_x01024_y03584.png,54332_x01024_y03584.tif,0.0,0
54332,1536,3584,54332_x01536_y03584.png,54332_x01536_y03584.png,54332_x01536_y03584.tif,0.0,0
54332,2048,3584,54332_x02048_y03584.png,54332_x02048_y03584.png,54332_x02048_y03584.tif,0.0,0
54332,2560,3584,54332_x02560_y03584.png,54332_x02560_y03584.png,54332_x02560_y03584.tif,0.0,0
